2026-09-13 17:11:34.901 DEBUG  [D6AD11\D1D462] Autorouter Failed to route connection between polylinetrace, via, polylinetrace, via, polylinetrace, pin #4 of component #56, pin #1 of component #21 and pin #17 of component #41, because the new connection could not be inserted.
2026-09-13 17:11:35.534 DEBUG  ShapeSearchTree45Degree.restrain_shape: shapeToBeContained is empty
2026-09-13 17:11:35.534 DEBUG  ShapeSearchTree45Degree.restrain_shape: shapeToBeContained is empty
2026-09-13 17:11:35.534 DEBUG  ShapeSearchTree45Degree.restrain_shape: shapeToBeContained is empty
2026-09-13 17:11:35.794 DEBUG  ShapeSearchTree45Degree.restrain_shape: shapeToBeContained is empty
2026-09-13 17:11:35.794 DEBUG  ShapeSearchTree45Degree.restrain_shape: shapeToBeContained is empty
2026-09-13 17:11:38.128 DEBUG  [D6AD11\D1D462] Autorouter Failed to route connection between polylinetrace, via, pin of component #14 and pin #2 of component #35, because no connection was found between their nets.
2026-09-13 17:11:38.767 DEBUG  FoundConnectionInserter: insert trace failed for net #11 at corner 19/19 on layer 1, trace width: 1000, from corner: 1, okPoint: (508895,-533000), target: (394375,-584500)
2026-09-13 17:11:38.781 DEBUG  [D6AD11\D1D462] Autorouter Failed to route connection between polylinetrace, polylinetrace, polylinetrace, polylinetrace, polylinetrace, polylinetrace, polylinetrace, polylinetrace, polylinetrace, polylinetrace, polylinetrace, polylinetrace, via, via, polylinetrace, polylinetrace, via, polylinetrace, polylinetrace, polylinetrace, polylinetrace, polylinetrace, via, polylinetrace, polylinetrace, polylinetrace, pin #7 of component #56, pin of component #52, pin #4 of component #43, pin #2 of component #41, pin of component #36, pin #1 of component #31, pin of component #25, pin of component #21, pin of component #19, pin of component #17, pin of component #16, pin of component #15, pin of component #12, pin of component #4 and polylinetrace, pin of component #20, pin of component #3, because the new connection could not be inserted.
2026-09-13 17:11:40.197 INFO   [D6AD11\D1D462] Auto-routing pass #1 on board 'e4041b4521e8181d0f1d10fcd27bc80d' was completed in 10.32 seconds with score 878.56 (16 unrouted and 22 violations), using 18.26 CPU seconds and the job allocated 100.58 GB of memory so far.
2026-09-13 17:11:40.581 DEBUG  === Performance Profile ===
2026-09-13 17:11:40.581 DEBUG  === Routing Parameters ===
2026-09-13 17:11:40.581 DEBUG    Via Costs: 50, Plane Via Costs: 5
2026-09-13 17:11:40.581 DEBUG    Layer Costs (Preferred / Against):
2026-09-13 17:11:40.581 DEBUG      Layer 1: 1.0 / 2.1
2026-09-13 17:11:40.581 DEBUG      Layer 2: 1.0 / 1.9
2026-09-13 17:11:40.581 DEBUG  
2026-09-13 17:11:40.582 DEBUG    autoroute_item                          :     4662 ms total,       85 calls,     54 ms avg
2026-09-13 17:11:40.582 DEBUG  
2026-09-13 17:11:40.582 DEBUG  === Pass History ===
2026-09-13 17:11:40.582 DEBUG    Pass 1  :   16 unrouted items,     9.96 s,   100 ripup cost
2026-09-13 17:11:40.582 DEBUG  ===========================
2026-09-13 17:11:40.948 INFO   [D6AD11\D1D462] Auto-routing stage completed: started with 90 unrouted nets, completed in 20.10 seconds, final score: 878.56 (16 unrouted and 22 violations), using 19.23 total CPU seconds, 106.72 GB total allocated, and 694.0 MB peak heap usage.
2026-09-13 17:11:41.050 INFO   [D6AD11\D1D462] Starting optimization on 1 thread...
2026-09-13 17:11:41.052 DEBUG  [D6AD11\D1D462] Before optimization: Via count: 71, trace length: 9596391
2026-09-13 17:11:41.428 INFO   [D6AD11\D1D462] Optimization stage started on board '15b80412687079a2df69529752811876' with score 878.56 (16 unrouted and 22 violations).
2026-09-13 17:12:19.422 INFO   [D6AD11\D1D462] Stopping optimization pass #1 early after 50 consecutive items could not be improved.
2026-09-13 17:12:19.793 INFO   [D6AD11\D1D462] Optimizer pass #1 on board 'fe89ee370839f9f9db3e07d3813ca9a9' was completed in 37.26 seconds with the score of 878.56 (16 unrouted and 22 violations).
2026-09-13 17:12:20.174 INFO   [D6AD11\D1D462] Stopping optimizer because the improvement in this pass (0.0002%) is below the threshold (1.00%).
2026-09-13 17:12:20.548 INFO   [D6AD11\D1D462] Optimization stage completed: started with score 878.56 (16 unrouted and 22 violations), completed in 38.75 seconds, final score: 878.56 (16 unrouted and 22 violations), using 37.69 total CPU seconds, 238.05 GB total allocated, and 712.8 MB peak heap usage.
2026-09-13 17:12:20.926 INFO   [D6AD11\D1D462] Optimization was completed in 39.88 seconds with the score of 878.56 (16 unrouted and 22 violations) and an improvement of +0.00%.
2026-09-13 17:12:20.931 WARN   [D6AD11\D1D462] Invalid traces after autoroute: 3 traces not 45 degree
2026-09-13 17:12:21.678 INFO   Saving '/tmp/x.ses'...
